CH4,H2,C2H2,C2H4,C2H6,FAULT
57.20491737023164,140.15924107195718,73.26564265588416,99.01058316790396,13.149726801506588,D2
146.6989290911367,296.74953426678104,40.93293099798824,192.48176225438124,58.890906676723105,D2
255.8719297063521,265.78738389500415,72.33958855280257,96.29602418926429,23.9307777251937,D2
167.83605597801682,236.49626553213946,64.90373763787656,159.33035539426362,1.8326973293440147,D2
221.95681420910734,239.91315207715317,50.467702503123625,141.0877915297144,43.76675532726811,D2
40.00107517517671,153.05258563806512,8.036250734575965,152.8752396863921,78.58824377676841,T1
128.09009512981362,248.97254455644412,0.01,79.07582772462014,54.0028833672351,T1
126.82770117394162,174.47496641722398,32.240741267967564,141.11535565733638,25.155052162185804,D2
345.5261752156644,382.2151140824745,59.35149824964314,145.5564244592019,13.221937461257667,D2
174.99380596842474,284.65088900539376,52.20069647865699,165.40190682477834,48.716748297307426,D2
214.965515038128,313.62168682139696,43.549557617858866,144.726741934959,46.09650102893155,D2
210.79516241305998,183.76253254816916,0.01,153.35742559551792,58.58862608403194,T2
145.29118373228508,180.3344698631154,13.489757820305805,142.28173676661464,59.125101608231745,T1
150.9396948279943,295.6906973672886,43.221829086483325,158.01361035036248,46.33548315540756,D2
60.658871009335826,132.32295738965985,72.80026572801572,138.82534690445772,41.80233644579422,D2
142.1922574878818,180.21192582808695,58.816395978114315,74.0747026444889,22.650733672428714,D2
167.5530114601857,351.26723360313326,34.02296911965408,146.82715154826002,48.468741491399186,D2
255.7544507970206,208.10617414883745,1.6244906586115917,104.44353405219333,48.65224896133245,T2
259.4322644346879,184.00560615052666,8.5945291097321,101.6471806779574,95.41025647379918,T2
146.85857080331346,250.65561429375322,60.08309101900556,119.06454028079258,38.49598062632042,D2
66.90480174428936,123.22141321336528,61.14059244975606,169.7604093630293,50.118651794903236,D2
166.41006701725138,101.04373932457237,8.500806382093941,176.48712190651815,51.87758634691061,T3
21.63395407104983,201.17247278961014,64.6443614618199,77.79499376785552,15.288898243299485,D2
192.30845696604084,294.4977307376481,65.08375922064806,127.35444455727968,41.40591519291763,D2
159.11158301369719,132.81620741210392,0.01,183.68394286471636,96.51670798478696,T2
110.02754493336049,138.61220112494684,40.087024942413194,128.67518139277806,23.237452232452235,D2
94.97277815258192,0.01,6.252381700479141,107.01460962621337,87.21462948403283,T2
123.2857385828307,222.65799668885748,63.48288010239978,128.65049985874117,42.345527983845265,D2
176.59242000739118,237.6457167520238,10.219316076574081,137.4389263706247,112.84802166925786,T1
157.7922125936759,291.36436738817974,0.01,98.453929246907,80.51551551156584,T1
255.52260887743515,272.06329392226417,7.879875972337331,147.76592592052506,125.81924672583793,T1
309.67702081034344,132.05752304719266,1.9610611209890862,68.85041938523389,64.71300491390505,T2
234.64371028831573,323.6181156707855,56.264764980014235,102.63724434315601,0.3475394636153055,D2
104.29280806318305,295.4084963981853,3.671102861450194,124.91445939845983,70.88409711556609,T1
211.40971141351062,244.78494095446086,71.7351795405313,126.85038664309417,38.58830459827798,D2
127.32285299817785,253.01426861489318,23.6686041422557,126.95860606840199,34.4615265515989,D2
216.08381314253555,314.40243111370955,75.82104465404868,176.07062834806177,46.02178128436238,D2
107.56031662969887,179.66763753004903,0.01,141.08017647150626,79.88754398594445,T1
117.91718019558078,145.04958121694978,47.828270463441136,141.26955922056237,36.5935109971789,D2
58.237773726076625,214.5167205554031,10.059051267640498,103.9130596740907,85.2310276330491,T1
160.97047295409638,220.127424580939,50.725585852766706,118.30438967761489,38.892302323763424,D2
145.894730913811,122.08263646007194,8.350560465946572,154.13740251631003,13.096092412561589,T3
219.43220325690012,204.43839350123045,0.01,57.23582835336147,54.64309683689439,T2
197.68787812017112,239.46033409544253,12.518889945375598,187.8532893809009,116.02402458285354,T1
154.26091342198487,185.84799276073258,47.622950359584586,120.04648280273808,14.69660897084455,D2
224.73105498678382,231.52895442966863,51.24301812171454,94.027463125133,3.0164184220275843,D2
179.76959473773007,332.3610624692027,1.1658602619502645,148.40263732702374,70.80855907512928,T1
159.55035312646493,224.1544508002417,51.60319520975107,141.5461714927894,20.234433009523592,D2
86.26647615527742,272.1295559139796,10.585574363088604,109.05263811593915,94.89039233211477,T1
115.24628743343547,203.15697594431447,40.14690293573193,167.35888120277352,45.90991330532027,D2
197.43849564103434,288.2539151034912,55.81332986226099,113.14139015655793,11.835750332881787,D2
182.82443620905303,200.1694736813978,24.876894509852264,98.21820543020846,1.1994573200416454,D2
348.30673260017767,117.00466428733395,0.01,156.90380791159907,94.60684433485893,T2
161.6432471239633,226.2254972652787,29.438643750717787,120.08007556266239,28.794123134208498,D2
168.18077726035744,216.14280858967626,38.31001568756099,153.52998523048302,18.686938954205104,D2
150.35672996434715,270.14079913234116,34.99923644713758,110.46309936261628,35.31171162946992,D2
311.71725603645865,232.96914405844814,8.456806813983448,131.89009194160133,33.82835235288594,T3
42.71612696256656,239.13918203298851,58.867519642047505,168.90510642818197,0.01,D2
149.2157853226091,265.3299794609783,59.21917283714604,165.8513353433591,46.997091122665815,D2
184.97257439489672,207.33751597986924,72.14998480236312,152.22582247360188,26.682086039310597,D2
176.88181933870732,180.69428896497175,60.50225885771631,141.67650416709913,45.5537812408487,D2
106.3588055896873,231.96676425662073,70.6352380899925,120.42715532664155,31.72138739937698,D2
168.90037650627988,196.42508788478483,40.59909629690263,112.82025650394552,25.380215204020885,D2
197.04470508260013,320.97879285324785,0.01,115.52859966364292,74.04630681367892,T1
250.9233630460534,258.6572670097275,74.37216348668993,85.99235878583994,26.044985144459773,D2
126.72259349078787,303.9345002103347,19.095417700026577,132.13264170951317,30.612759526812468,D2
228.31855461368053,143.43111349654325,1.4177532566670763,165.69676983713288,81.30920397397213,T2
157.37187673118524,300.8761348384742,27.33986868437206,127.76844171780903,36.54407173898899,D2
163.07894917960732,364.03173208892076,57.695010675336064,194.18845590976366,62.443793092891966,D2
211.23406939558674,288.3410453808534,58.70831305461881,31.00058263474932,7.272053879081426,D2
48.97102102221214,219.37953859917198,64.05006038126716,178.1865017384996,42.66691856753914,D2
366.80237410085533,168.1329101848998,4.215454716318696,131.37468543082184,101.38414414864586,T2
219.0867350344484,231.40382521899247,70.85730819119217,157.0614461762656,42.427664465433665,D2
244.54367574622245,379.6950410846612,72.00856884513729,172.16476367857615,55.09213547839845,D2
159.63163236120207,279.75659852180956,35.95872875289376,160.10910723197142,35.72386708695765,D2
216.82276511161825,272.37998426070595,60.76069678308924,169.19149549824974,55.26730134009959,D2
192.72633575009635,296.83060872494104,79.88010495415091,121.63312841537966,9.416405903439227,D2
245.54413343115056,244.1606648252623,0.01,74.14569851402547,37.616342666261694,T2
190.6248772748369,257.92018040000124,9.499273709805117,138.1437980265007,62.23501010049863,T1
109.16869409014149,123.07818501366286,0.01,169.88949314039564,96.67193957309007,T1
146.62214104906815,190.6588702954956,0.01,70.85884495114063,101.47599011492228,Normal
222.66588740285331,227.86289981334548,31.269603083890175,123.18336887054953,35.29751973270146,D2
194.25494857191723,172.09797911945046,0.01,56.56189065685861,55.59202236923641,T2
143.45253229483197,275.856479585868,33.638420253880454,132.69943122624767,31.462680626298365,D2
263.10913726817,270.07790703300634,72.17553320614465,149.64537280059207,16.142293735192077,D2
157.6313440344353,236.03295679435732,35.05151508019128,122.41658528834822,28.091135603127448,D2
153.51461599519808,221.99144071287776,0.01,147.71076006588387,133.8406684148765,T1
107.63051459698187,315.00374007461176,26.81435201538314,101.20935210869342,17.7321480536649,D2
199.45168040788073,243.59433505431952,72.36938822886688,157.42960243739526,44.50908004046449,D2
34.59813438412732,106.95206519591567,3.448015341393017,130.81921746750012,61.430672947787144,T1
89.97434543527832,212.1455274195007,9.965490375314268,121.29488045186893,89.62807262962603,T1
28.829794915715183,216.20788195808592,58.783408488646515,125.75652041184624,26.057649201713602,D2
165.38444315133816,270.4376884342715,5.594873703207725,98.74387932301985,47.229911061469686,T1
164.22314107643587,178.06051932188424,44.4307057256323,116.92939210072507,20.973887438926326,D2
68.11459203096985,284.8323368862922,36.13533326566106,71.19355921712645,4.052506144962635,D2
261.2910067621342,183.3641920900761,0.01,153.10218602836943,75.29165584168464,T2
113.70713831755582,257.53467047594296,55.2010903092156,136.00822613801978,35.768513920455554,D2
149.81940297107442,354.873124057793,62.21056788418653,106.50537879600708,0.01,D2
206.54890728654044,296.9685370174244,56.51927210655987,160.48504569506616,51.615392566109584,D2
157.4525101751018,197.25533147420327,44.59890203711376,155.16445612674266,10.575080519825946,D2
207.3697025658377,123.98090230838145,13.791542365392772,161.30132362437104,39.22800509333654,T3
166.26305185251977,242.10286949455835,19.04319077442677,135.66313826780467,27.20144221783611,D2
153.52966894581618,254.12390083223602,88.44073879213094,100.70485243907413,33.15971050700334,D2
297.2260776381165,286.19331990817386,4.812582323366044,76.02902086939422,49.42488136094288,T2
38.717582438858216,211.96706284565485,9.08754218108794,186.8037996750504,98.53068164790021,T1
169.14277047692735,313.77134492384704,47.97480623086978,93.54921997608085,26.87676732226832,D2
181.07627362872523,314.4499517598715,53.114346390608816,139.37449878328113,40.115192834212436,D2
129.98326393770031,137.52197657245702,53.6323042958884,91.53991972599172,26.942429902595563,D2
185.22192704164132,234.13054287814376,60.77677407074192,72.26680381592473,12.674553734956334,D2
172.46487585361817,281.08209080727886,7.490928041117144,123.28667986949391,76.24295855854088,T1
141.7072687172974,128.25798043942785,12.09986212804452,145.09911434927716,83.30322757268986,T2
161.23387651959501,263.36480816634736,12.791769956070112,139.6437150639216,51.91902460855458,T1
228.76185282242577,219.64822536463325,1.5250536344404537,130.50042323055987,62.619782912725526,T2
144.03338428021465,201.1226987105481,85.95677466180943,123.0578597041202,0.01,D2
63.99422680173549,150.86945529065673,0.01,64.99821222288116,121.27725257896921,Normal
69.05377262777097,196.97194473519065,0.01,57.28495092273366,61.50125173214009,Normal
118.44586129795258,282.09297718753584,34.54965048631212,178.9749262035718,30.20793915855287,D2
217.58023641020392,312.0517349485924,66.13548071424778,129.8407837894348,13.452934090627508,D2
90.92279870516305,188.38923335829267,44.451029812980494,88.77450082746172,6.089476282833118,D2
164.98225184272758,272.66488329694727,35.64156098102837,83.35380811548198,19.70212206594279,D2
140.165310249765,246.5850308419586,47.38428562995119,149.55424136233495,35.071164017914796,D2
130.94297924311348,193.18591261831986,64.69058436848975,166.20168885874926,54.56984152354895,D2
208.06470834074983,242.15428248328521,26.574635796827696,110.14898012416771,6.237742301853487,D2
106.66293818151664,267.10966885424216,74.73697414708282,162.0031529584437,52.608207858190774,D2
209.31615821658795,375.8511615583586,10.347473436009842,138.14780530543095,73.04244785422945,T1
244.62904239100914,205.59253235670587,5.492440861885719,100.26147390940783,67.70918330141913,T2
60.06697585135345,225.38068650231855,65.78997519300086,57.83578252017258,18.23957941384124,D2
185.3572412005048,303.8530521155123,65.27045335809646,138.39501845139557,45.27665142902133,D2
220.03189578234444,265.55369657642166,66.52257267645903,175.4866424668499,44.691103848220266,D2
142.89604270890413,146.2901184432092,78.50811864745864,174.5765465543999,52.13352624769503,D2
63.21857541362701,166.84961874339555,6.850323416252408,109.57160459121425,99.67866866656392,T1
152.47011120275485,179.9858696602469,14.785613735027077,160.54165742409185,97.0708443794438,T1
374.07633294683893,113.56658113373037,10.438717162623206,117.44492355079161,57.450911869421404,T2
170.352285457972,130.60685366087398,13.021242452574896,135.35887370714104,114.7477484233408,T2
240.69925758457657,283.0143632584208,62.650139521236106,126.24481825474584,5.095100263372274,D2
133.55275837301787,219.2802510129888,40.65438759663561,124.15156282927035,31.57495206482944,D2
193.15521326130403,198.17714921297784,51.390666597924515,196.30365686190234,47.538453626228076,D2
170.9389168690626,196.30566298725853,21.131738739628524,94.2749441011464,27.880158123074224,D2
145.40923316227475,168.7534149881144,20.285210685549863,138.87674775280976,39.08410550998585,D2
179.51569676837985,222.7788445655469,47.999179245388,142.81407341455042,0.01,D2
44.96213484093178,205.0951964341511,38.818108557901205,113.49604281298646,26.84735662904314,D2
149.841298098269,345.3894663825478,68.55183042348428,133.67426517585926,42.216117052569295,D2
265.1029395937677,328.5166694382912,48.577028756179295,150.59214472868734,32.54037065889387,D2
98.49616699768872,126.05092479486726,45.30934814963839,178.69464444365974,55.42257461813994,D2
185.31341684054726,334.7194670015257,57.368596168695376,104.09913928132129,31.6345294802397,D2
156.0835966975113,289.28789326180424,73.6495313289937,124.29250322673178,33.57406923533194,D2
190.7691406670268,215.26957429052544,74.1687200194288,204.4498923524115,60.04434377799963,D2
34.45453193218512,121.70639663824245,42.50432412373536,135.9799984990864,43.34686734580779,D2
141.07614219673633,196.21674834331722,49.58371821344117,116.89358408525413,36.39098303845115,D2
39.94496961971805,186.37702994065594,40.18351634045283,135.81763563793297,34.80150607663075,D2
204.36035374191638,317.7161042054398,24.89164871233421,118.41589758501624,29.089405600294526,D2
106.74639314944939,198.2163902997016,50.806051989971635,68.74604793716944,0.01,D2
101.33442109053482,238.2740960667565,68.18437842165076,48.940698933340336,9.754087718267812,D2
246.8606848129779,141.7458522562712,7.727131712300952,152.78235206240853,120.21317407895273,T2
126.50186919956434,181.64004929747202,78.93819889640915,145.58515018463046,43.609105131258595,D2
87.52378691314618,116.63457411751153,80.83671489681548,72.87421814432417,13.076970405578066,D2
301.24027915202396,195.62332229968206,9.753029813582785,175.0888219906605,100.77499142913754,T2
134.1744587580489,255.412105356027,56.596979805310056,138.8241670647348,41.2741818035661,D2
148.67464771603738,102.73724473734177,0.01,155.70936475020108,69.32512617789462,T2
152.63490621740144,344.6930422661439,71.34709419832359,114.24161775952345,37.58506124868951,D2
214.94689900251814,262.94388736937964,50.61703897020926,159.4465457986063,12.18199109217261,D2
38.45715863371106,235.82575011984034,70.52284806471933,202.67764950117905,17.322995784698634,D2
225.79160761015515,297.87681116129164,49.865646679233926,109.35137185346235,25.831001251323656,D2
111.01342610648103,248.76447751966424,3.0206785629138153,146.47670684851573,100.2248138674374,T1
204.4028655224436,321.131557981782,0.01,125.61942254675851,117.98764088534935,T1
238.28035793206874,333.4648895651612,60.88513700083483,159.58591369166328,30.447951688221337,D2
207.11290863719194,196.7888795210436,1.9096323078737214,90.78641843597985,44.72359386186222,T2
268.4369491353199,170.92784134164606,2.1211786731184006,172.63830784928777,76.6238880741622,T2
169.89564611887766,234.4291890267611,12.867273766931135,159.96126421927974,59.41753131667035,T1
105.12462374654925,218.99501258546084,0.01,95.9911060248718,63.98075988172616,T1
30.860220021375568,174.43916582936998,52.7479741350576,152.48249375131255,39.75782695598438,D2
63.56052449240846,195.85974085658296,49.32794405477589,125.34548287930731,24.744812762771623,D2
122.43690302112199,267.7301888960815,45.676330716125456,101.77274732289797,25.55714638616452,D2
175.09575139917317,252.70622217123224,46.584674616912665,174.23743654135856,42.374400970439545,D2
91.92071716889181,205.19244124742286,37.60152676370839,195.3857991348749,46.12224905536418,D2
74.8735848870679,123.33867071759096,49.939150251343854,176.29057697359917,25.170076132523377,D2
315.94718051686704,299.82566185201904,3.0024040513403776,113.73818568112307,62.41464098305043,T2
37.32388576412791,136.88947717315568,84.34888855595156,140.61681659908027,41.325649694653436,D2
210.8433050921954,223.3297800530548,36.015743050117635,62.18931682106871,0.01,D2
333.60175906561796,228.58461408283586,9.408956175990603,136.42668351145767,72.16587993738115,T2
87.77469707427302,134.25404330977833,80.3604006809349,91.06331007481356,0.01,D2
129.23292111860178,198.6851712935087,56.82264442522215,28.03882887844327,8.103515528840674,D2
148.328955645279,162.9141723063101,5.037382678733586,101.48026721069257,67.93278653812719,T1
37.57798789221309,230.06562605907533,59.070296981947465,143.85926228797143,26.727251305812402,D2
364.20460265408803,260.8698944757443,9.011230167028529,179.0630666929447,72.20384706731697,T2
171.40529260021242,195.7123120837677,76.37521949678279,96.92689195954136,31.44357005574893,D2
234.20770555524587,252.98177981526464,68.8939774367894,156.24277119078567,23.70746457780446,D2
